run_id,model_id,benchmark,seed,sample_id,question_truncated,correct_answer,model_output_truncated,parsed_answer,is_correct,generation_time_ms,input_tokens,output_tokens
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,29,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",104,"To find the cost of the boots, we need to subtract the cost of the two high heels from the cost of the boots. The cost of the boots is 33 - 2*33 = 33 - 66 = -33 dollars.",-33,False,1586.2,1256,51
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,30,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",109,"To find Allen's age 10 years from now, we need to first find his current age. Let's use the ratio to set up an equation.

Let x be Allen's current age. Since the ratio of their ages is 7:11, we can se…",19,False,3975.8,1225,152
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,31,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",80,"To find the average guess, we need to calculate each guess and add them together.

The first guess is 80.
The second guess is 20 more than half of 80, which is 80 + 20 = 100.
The third guess is 25% mo…",93.33,False,3032.6,1250,112
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,32,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",35,"To find the total hours spent taking care of dogs per week, we need to multiply the number of dogs by the hours spent per dog per day and then multiply by 7.

10 dogs * 0.5 hours per dog per day = 5 h…",35,True,2421.7,1230,76
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,33,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",70,"To find the number of gold coins, we need to subtract the number of silver coins from the total number of coins.
110 - 30 = 80
So Gretchen has 80 gold coins.",80,False,1660.4,1217,42
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,34,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",23,"To find out how many jewels Siobhan has, we need to first find out how many jewels Aaron has. Since Aaron has 5 more jewels than half of Raymond's jewels, we need to find half of Raymond's jewels firs…",23,True,3875.0,1230,137
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,35,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",9,"To find the total points Mike scored, we need to calculate the points he scored in the first 20 minutes and the second 20 minutes.

In the first 20 minutes, Mike scored 4 points.
In the second 20 minu…",9,True,2614.5,1238,93
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,36,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",75,"To find out how much Terry spends on yogurt over 30 days, we need to calculate the cost per day and then multiply it by 30.

Cost per day = 4 yogurts / 30 days = $0.1333 per day
Total cost over 30 day…",4,False,2320.0,1231,81
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,37,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",2,"To find out how many lego sets John still has, we need to subtract the amount he spent on video games from the total amount he had. 

He had 13 lego sets and he spent 8 on video games, so he had 13 - …",5,False,1975.7,1250,67
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,38,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",10,"To find out how fast John runs, we need to calculate the total hours he runs per week and then divide by 3.

He runs 60 miles a week.
He runs 3 days a week, so he runs 60/3 = 20 miles per day.
He runs…",26.67,False,4961.8,1233,158
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,39,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",18,"To solve this problem, we need to find out how much Dana runs and walks in a given time.

Let's assume Dana runs for x hours and walks for y hours.

Since Dana skips at a rate that is half as fast as …",2,False,13448.9,1262,512
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,40,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",8,"To find Brandon's iPhone age, we need to multiply Ben's iPhone age by 2 and then multiply that result by 4.
Ben's iPhone is 2 * 1 = 2 years old.
Brandon's iPhone is 2 * 2 = 4 years old.
#### 4",4,False,1822.8,1234,61
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,41,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",200,"To find the distance Polly can throw the javelin with the gemstone, we need to find the distance she can throw without the gemstone and then add the extra distance she can throw with the gemstone.

Wi…",600,False,3332.6,1314,122
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,42,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",26,"To find out how many pieces of pie were taken by the guests, we need to subtract the number of pieces remaining from the total number of pieces baked. 

Number of pieces baked = 5
Number of pieces rem…",9,False,4990.8,1270,182
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,43,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",48,"To find out how many grams of chips you can eat, first, we need to find out how many calories you have already consumed. You have already consumed 1800 calories, and the bag has 5 servings, so you can…",7.2,False,4193.7,1243,136
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,44,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",20,"To find the net profit, we need to calculate the total cost and the total revenue.

Total cost = 1 pound of beeswax + wicks = $10.00
Total cost = $10.00

Total revenue = 20 candles x $2.00 per candle …",30,False,2732.6,1262,98
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,45,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",104,"Let's break down the problem step by step:

Monday: Meredith wrote 5 articles, and each article takes 4 hours to write, so she spent 5 x 4 = 20 hours on Monday.
Tuesday: She wrote 2/5 more articles th…",104,True,4992.6,1282,194
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,46,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",163,"To find out how many post-it notes Candice purchased, we need to subtract the number of post-it notes she had before buying the package from the total number of post-it notes she had after buying the …",57,False,3017.8,1279,88
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,47,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",800,"To find the cost of the blue ties, we need to multiply the number of blue ties by the cost of each blue tie.
Number of blue ties = 200 / 40 = 5
Cost of blue ties = 5 x 40 = $200
Since the red ties cos…",500,False,4311.0,1236,156
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,48,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",8,"To find the number of pieces, we need to divide the total length of the wire by the length of each piece.
4 feet / 6 inches = 2/3 feet per piece
There are 12 inches in 1 foot, so 2/3 feet is equal to …",0.88,False,3670.1,1226,138
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,49,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",30,"To find the total number of unoccupied units, we need to first find the total number of units in the building and then subtract the occupied units.

There are 15 floors in the building, and each floor…",30,True,3257.9,1232,121
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,50,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",294,"To find out how much Lloyd makes per week, we need to multiply the number of eggs per day by the number of days in a week.

There are 7 days in a week.
He produces 252 eggs per day.
So, he produces 25…",294,True,4433.7,1224,138
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,51,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",5,"To find the time it takes Tom to get back, we need to calculate the distance he travels in the first half of the trip and the second half separately.

Distance = Speed x Time
For the first half of the…",3,False,3847.9,1238,146
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,52,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",15,"To find out how many toys Uriah needs to remove, we need to first find out how many pounds of comic books he has. Since each comic book weighs 1/4 pound, we can multiply the number of comic books by 1…",7,False,4318.1,1250,166
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,53,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",40,"To find the total revenue for Thursday, we need to multiply the number of truck tires repaired by the rate for truck tires and add it to the number of car tires repaired by the rate for car tires.
6 t…",40,True,4538.7,1287,136
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,54,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",40,"Let's break down the problem step by step:

1. The Doubtfire sisters have 7 kittens.
2. Patchy has thrice the number of adopted kittens, so Patchy has 3 * 7 = 21 kittens.
3. Trixie has 12 kittens.
4. …",33,False,2596.8,1271,91
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,55,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",14,"To find out how many bags Jean can fill, we need to divide the number of lollipops by 2.
30 / 2 = 15
So Jean can fill 15 bags with lollipops.",15,False,1505.5,1239,47
run_20260515_155308,meta-llama/Llama-3.2-1B-Instruct,gsm8k,42,56,"Solve each math problem step by step. Show your reasoning and end your answer with '#### <number>'.

Problem: Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?
Solution: Natalia sold 48/2 = <<48…",3,"To find out how many times Peter can go to the movies, we need to divide the amount of money he has by the cost of a ticket and the cost of popcorn.

Cost of a ticket: $7
Cost of popcorn: $7
Total cos…",3,True,2428.5,1234,87
